"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4789998531341","12.8370001316071","13.132000207901","12.746000289917","12.4819997549057","12.5740001201629","12.67099994421","12.3470000624656","12.2959998250007","12.435999751091","12.398000061512","12.7109998464584","12.4019999504089","12.2280002236366","12.1909999549388","11.7739997804165","11.5009999871254","11.3299997448921","11.4530003219843","11.5330000817775","11.2769999057055","10.8120003789663","10.520999789238","10.8460003435611","10.8529998511076","10.8620004504919","10.7390001863242","10.6419996619224","10.6339996606111",
"Austria","AUT","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2519998550415","10.0420000553131","9.84899997711181","9.63100004196167","9.41700005531311","9.53199982643127","8.94700002670288","8.66199994087219","8.7350001335144","8.5090000629425","8.5329999923706","8.27500009536743","7.94900012016297","8.28699994087219","8.33800005912781","8.24000012874604","8.81100010871887","8.85600018501281","8.8989999294281","9.03600025177002","8.59400010108948","8.45299994945527","8.71600019931794","8.58299994468688","8.48800015449524","8.17200005054474","7.72500002384186","7.43800020217896","7.38500022888184",
"Azerbaijan","AZE","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7149982452393","56.5470027923584","56.2440013885498","55.8840007781983","55.6270008087158","55.6410007476806","55.7390003204346","55.9000015258789","55.955997467041","55.9930000305176","55.992998123169","55.9679985046387","55.9340019226074","55.8720016479492","55.9069976806641","55.8589992523193","55.6999988555908","55.5329990386963","55.3640022277832","55.9700012207031","57.5390014648437","57.128002166748","56.4349994659424","56.9910011291504","55.4870014190674","55.0500011444092","55.2109985351562","55.4660015106201","55.2310009002685",
"Burundi","BDI","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5629997253418","94.5680007934571","94.6180000305176","94.6479988098145","94.6989994049073","94.7449989318847","94.7499980926514","94.7240009307861","94.7270011901855","94.7320003509521","94.7249984741211","94.7080020904541","94.7189998626709","94.7590007781983","94.7189998626709","94.7189998626709","94.7189998626709","94.6970024108887","94.6790008544922","94.6539974212646","94.6319999694825","94.6080017089843","94.5820007324219","94.560001373291","94.5820007324219","94.5869979858398","94.5859966278076","94.5799980163574","94.580997467041",
"Belgium","BEL","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6819999217987","13.2450003623962","13.2099997997284","13.0489995479583","13.2560002803803","13.3050003051758","12.7030003070831","12.7190002202988","12.8109996318817","11.514000415802","10.7249997854233","11.3989998102188","11.0199998617172","10.1719996929169","10.5810002088547","10.4019999504089","10.3179996013641","10.0220004320145","10.3250000476837","9.89100027084351","10.1690003871918","10.2510004043579","10.780000269413","10.503999710083","10.8819999098778","10.6830002069473","10.2029995918274","10.239000082016","10.1889998912811",
"Benin","BEN","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3819999694824","90.3250026702881","90.242000579834","90.1350002288819","90.0509967803956","89.9800014495849","89.8880004882813","89.8240013122559","89.7319984436035","89.6380043029786","89.545997619629","89.4639987945557","89.3939990997314","89.3140010833741","89.2619972229004","89.1809978485108","89.0730037689209","88.9820022583008","88.9159984588623","88.8489971160888","88.7700023651123","88.6639976501465","88.5190010070801","88.3829975128174","88.3020000457764","88.193000793457","88.0450000762939","87.8850030899048","87.7320032119751",
"Burkina Faso","BFA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8949966430664","93.863998413086","93.8139991760254","93.7730026245117","93.7029991149903","93.6129989624024","93.5390014648438","93.4580001831055","93.3649978637696","93.3199996948243","93.2369995117187","93.16499710083","93.0559997558594","92.9790000915527","92.875","92.7810020446778","92.2329978942871","91.6380004882813","91.0299987792969","90.3500022888184","89.6110000610352","88.8349990844727","88.0190010070801","87.1660003662109","87.0509986877442","86.9000015258789","86.742000579834","86.5740013122559","86.4189987182617",
"Bangladesh","BGD","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9849987030029","68.6810016632081","68.3970012664795","68.1280002593994","67.826000213623","67.5379981994629","67.2469997406005","66.939001083374","66.6380004882812","66.3160018920899","65.9759979248047","65.6239986419678","65.238000869751","64.8360004425049","64.3979988098145","63.9490013122559","63.4790000915528","63.0270004272461","62.5850009918213","62.1200008392334","61.5399990081787","60.9439983367919","60.3209991455078","59.6319999694825","58.8310012817383","57.8660020828247","56.0359983444213","55.6330013275147","55.2499990463257",
"Bulgaria","BGR","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3580000400543","15.2119996547699","15.0439999103546","14.9029996395111","14.7450001239776","14.5779999494553","14.446999669075","14.2840000391007","14.1599998474121","14.0040004253388","11.5230002403259","11.7519997358323","12.2799997329712","12.0169997215271","10.1949995756149","9.19200015068054","8.36000013351441","8.7460001707077","8.99400019645691","8.8879998922348","8.48199987411499","8.02200019359589","8.21800005435944","8.67700010538101","8.45499992370605","8.17599999904633","8.25399976968765","7.93199980258941","7.79399979114533",
"Bahrain","BHR","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.40100003033876","3.12900001555681","2.83199992775917","2.65699990466237","2.46300008520484","2.28399989381433","2.12400006875396","1.9659999795258","1.82400003820658","1.68999994918704","1.57300001382828","2.27300000190735","2.21399992704392","2.01699996739626","2.15300005674362","2.16799998283386","2.05399996042252","2.00999999046325","1.95699995756149","1.04699999094009","1.06199997663498","1.05000001192093","1.02199998497963","1.00699999928474","1.01299998164177","1.016999989748","1.02599999308586","1.0519999563694","1.08100000023842",
"Bahamas, The","BHS","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4170003533363","13.2259996533393","13.2300000786781","12.1199996471405","12.1849998831749","12.5439995527267","11.8400003761053","14.8189996629953","15.9940001666546","14.8370002806187","14.0480002462864","15.4639995992184","14.4049999713898","15.0990003794431","14.6349998116493","14.10999982059","13.9120003134013","13.4149998575449","13.426000058651","13.8149996101857","14.2840003371238","14.1560004651547","14.2149999737739","14.0380001962185","14.3270001709461","14.1790001690388","14.1289998292923","14.0850001573563","14.0660002529621",
"Bosnia and Herzegovina","BIH","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9250001907349","33.7520008087158","32.7040004730225","31.9420003890992","31.2290000915527","30.9479990005493","29.3539991378784","28.261999130249","27.3050003051758","26.4239988327026","25.6350002288819","24.9130001068115","24.2329998016358","23.5929999351501","22.9449992179871","22.3890008926391","22.183000087738","22.5249996185303","22.960000038147","21.6760001182556","20.9360003471374","22.3709993362426","20.3430004119873","18.4650003910065","18.7699995040894","19.0759999752045","19.3869998455048","16.4419996738434","16.1539995670319",
"Belarus","BLR","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63199992477893","3.61900007724762","3.60599999502301","3.59199998155236","3.577999971807","3.56399995833635","3.54900002107025","3.53400008380413","3.5179999768734","3.5009999461472","3.48399991169572","3.46599995344877","3.44799999147654","3.43000003322959","3.41200007125735","3.39500004053116","3.37800000607967","3.36199997365475","3.34600010886788","3.33000000566244","3.3159999921918","3.30199998244643","3.28999989852309","3.27899990603328","3.26799991540611","3.25900009088218","3.47700002603233","3.293999992311","3.28699994832278",
"Belize","BLZ","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8270006179809","24.7610008716583","24.9050009250641","25.2800006866455","25.470999956131","26.6429991722107","26.3449993133545","26.0659990310669","25.5710005760193","24.8709988594055","24.7609996795654","24.4630010128022","23.9920008182525","23.7679991722107","23.5529999732971","23.4059998989105","23.5589997768402","23.498999118805","23.6850006580353","23.6349995136261","23.6770005226135","23.7580008506775","23.9230005741119","23.8619995117188","25.6190001964569","27.6499996185302","29.8410003185273","29.683999300003","29.6220004558564",
"Bermuda","BMU","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.9409999847412","67.6759986877442","67.4300003051758","67.2010021209716","66.9849987030029","66.7450008392334","66.5049991607666","66.2770004272461","65.9620018005371","66.1139984130859","64.2100009918213","63.2609996795655","60.9260005950927","58.6110000610352","59.435001373291","60.4270000457764","56.3160018920898","57.2670021057129","58.1680011749267","59.1210021972657","60.1070003509522","61.0879993438721","62.0860004425048","63.0659980773926","64.0209999084473","64.9940004348755","63.5280017852783","63.5979976654053","63.2240009307861",
"Brazil","BRA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3610000610352","33.3210000991821","33.2540006637574","33.1800007820129","33.1109991073609","32.0720005035401","32.4299998283387","32.5510005950928","33.1450004577637","32.7760004997254","32.4200005531311","32.5329999923706","32.6610007286072","32.1950006484986","32.1409993171691","31.1319994926453","30.7060003280639","28.9289996623993","28.6340005397797","28.2670004367829","28.0169992446899","25.8919992446899","26.0129995346069","25.8899996280671","26.922000169754","27.3850004673004","27.583999633789","27.8999998569488","27.9079995155335",
"Barbados","BRB","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8230003714561","12.3830002844334","13.2219995260238","12.3290002048016","12.430000320077","12.4530002474785","11.8140002042056","12.0289995595813","13.6689997464419","12.4690001308918","13.4520004019141","13.6829995438456","13.6620004400611","14.0229995474219","14.0849996805191","14.1249999031425","14.3619998171925","14.6160000786185","15.0879995375871","15.2749998122453","15.4429996237159","15.6629998907447","15.9150002971292","15.8910001292825","15.816999770701","15.7510001882911","15.7659995779395","15.8289998546243","15.8409995362162",
"Brunei Darussalam","BRN","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1129999756813","4.13799998164177","4.14800000190735","4.15999993681908","4.1829999089241","4.21000000834465","4.22700002789498","4.23200011253357","4.26599994301796","4.3089998960495","4.32299998402596","4.35199999809265","4.38599991798401","4.41600009799004","4.44799998402596","4.47899994254112","4.49900007247924","4.52500015497208","4.52300000190735","4.55199998617173","4.59200012683869","4.61399978399277","4.62500023841858","4.63800001144409","5.05200007557869","5.52800008654595","6.09299975633621","6.06199982762337","6.03500005602837",
"Bhutan","BTN","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.318000793457","78.9139976501464","78.5289993286133","78.0860004425048","77.5869998931885","77.1279983520508","76.670000076294","76.1910018920898","75.6550006866455","75.1240005493164","74.5470008850098","73.8959999084473","73.2899990081787","72.7030010223388","72.0730018615722","71.5209980010986","70.7420024871826","70.2170009613037","69.6650009155273","68.9839992523193","70.898998260498","70.8230018615722","70.9629974365234","71.0179977416992","72.8380012512207","72.4309997558594","72.0989990234375","71.8209991455078","71.4790000915527",
"Botswana","BWA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6499996185303","32.4479990005493","32.2820000648499","32.1179993152618","31.7949993610382","31.4749989509583","31.1600008010864","30.8470005989075","30.5390009880066","30.2350001335144","29.9340004920959","29.6750006675721","29.4269995689392","29.1849994659424","28.9469990730285","28.7170009613037","28.3670001029968","28.0199995040894","27.6829996109009","27.4219999313354","27.1709990501404","26.9869999885559","26.8169994354249","26.6539998054505","26.4969997406006","26.3420009613037","26.1939992904663","26.0500001907349","25.9120006561279",
"Central African Republic","CAF","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.0229988098144","92.0699996948243","92.0610008239746","92.0249977111817","91.9930000305176","92.0359992980957","92.0020027160645","91.9720001220704","91.9469985961914","91.9599990844726","91.9210014343262","91.8919982910156","91.9199981689453","91.8730010986328","91.8540000915528","91.8069992065429","91.7620010375977","91.7290000915527","91.656997680664","91.6030006408691","91.5449981689453","91.4759979248047","91.7330017089844","91.6679992675781","91.6119995117187","91.5540008544922","91.4959983825684","91.4389991760254","91.3790016174317",
"Canada","CAN","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26799976825714","8.72300046682358","9.27399981021881","9.39499962329864","9.47399953007698","10.1339997053146","11.1470003128052","11.4240002632141","11.1990000903606","10.5820001959801","9.97700022161007","10.0689999461174","10.2960004657507","10.1720000654459","10.2340003550052","10.0750000178814","10.4189996421338","10.462000131607","10.9910003244877","10.7880001589656","10.6020003482699","10.6420001387596","10.7050001844764","10.6789999008179","10.6320000812411","10.7230000048876","10.7419996559619","10.7070004791022","10.6910003870725",
"Central Europe and the Baltics","CEB","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7461981938552","22.2682219913829","22.8117049739038","22.6209433982624","22.9768377785345","22.5377829924244","23.1153667154408","22.8244049778356","23.4357317211635","23.7346282978423","23.6490618935759","21.6463597405455","21.2670100060296","19.9207587346411","19.4067441003714","18.4168560390628","17.8294919280417","17.2842533057326","17.5432898568679","18.3210436398652","17.8600876447923","17.672608075979","17.2008374655339","16.8058067347417","16.0420777713112","15.2868773597002","15.0132857626102","14.7263712906073","14.5158607608582",
"Switzerland","CHE","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2469999790192","11.2060000896454","11.1610000133514","11.0649998188019","11.0039999485016","10.9449999332428","11.1879994869232","10.8659999370575","10.9359998703003","10.8159997463226","10.3900001049042","10.4230000972748","10.8650002479553","9.80999994277954","9.61100006103516","9.65699982643127","10.1280000209808","9.70400023460388","9.44300007820129","9.34499979019165","9.39400005340576","9.09400010108948","9.24000000953674","9.28299999237061","9.04799973964691","9.06099975109101","9.03800010681153","9.01099979877472","8.94100010395051",
"Channel Islands","CHI","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7650003433228","11.6840002536774","11.5799999237061","11.4539995193481","11.3310000896454","11.2160000801086","11.0970003604889","11.0280002355576","10.9190001487732","10.7780002355575","10.7420003414154","10.6980000734329","10.6470000743866","10.5820001363754","10.5099999904633","10.4309998750687","10.378999710083","10.3400001525879","10.4029995203018","10.3430001735687","10.2790001630783","10.2490000724793","10.2230004072189","10.1839996576309","10.1809998750687","10.1590005159378","10.1080003976822","10.0749996304512","10.0439996123314",
"Chile","CHL","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8160006999969","28.2679991722107","27.9060001373291","27.6070005893707","27.1760001182557","26.779000043869","26.4069998264313","27.7999997138977","27.4950001239776","27.566000699997","28.3569993972778","28.6740000247955","28.8509995937348","28.7380003929138","26.9730007648468","25.9940006732941","24.8159997463226","24.3650003671646","23.2579990625381","21.8040004968643","21.7890006303787","20.9260008335113","21.1499998569488","21.6790007352829","21.4999992847442","22.4050003290177","22.9789994955063","22.8479992151261","22.6940003633499",
"China","CHN","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4289989471436","66.7469997406006","66.05299949646","65.341999053955","64.6149978637695","63.8730010986328","63.1209983825683","62.3559989929199","61.5830001831054","60.8029975891114","59.9890003204346","59.1550006866455","58.314998626709","57.4670009613037","56.6149978637696","55.7630004882812","54.9099998474121","54.0520000457764","53.189998626709","52.329999923706","51.4790019989014","50.632999420166","49.7900009155274","48.9510021209717","48.1149988174439","47.2859992980957","46.4670009613037","45.6560001373291","45.3779993057251",
"Cote d'Ivoire","CIV","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8140010833741","77.9000015258789","77.9820022583008","78.0319995880127","77.890998840332","77.7229976654053","77.6609992980957","77.5699996948242","77.5630016326904","77.6599998474121","77.6800003051757","77.7350006103516","77.7710018157959","77.7199993133545","77.6570014953613","77.5920009613037","77.5149993896485","77.4080009460449","77.2740001678467","77.1749992370606","77.2469978332519","76.8810024261475","75.6999988555908","74.8730010986328","73.9720010757446","73.0000009536743","71.8490009307861","71.5180015563965","71.185998916626",
"Cameroon","CMR","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5290002822876","81.604998588562","81.7799959182739","81.7419996261597","81.658000946045","81.5670003890992","81.0289974212646","80.4109992980957","79.6770000457763","78.8629989624023","77.9769992828369","78.2040004730225","78.4230003356933","78.5709991455078","78.8439979553223","79.0610008239746","79.2480010986328","78.5650005340576","77.935001373291","77.2519989013672","76.55299949646","75.8400001525878","75.1189975738526","74.3899984359741","74.2000007629394","74.0269985198974","73.8770017623901","73.7150001525879","73.5620012283325",
"Congo, Dem. Rep.","COD","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1419982910156","87.3929996490479","87.6490001678467","87.7749977111816","87.8449993133545","87.8729991912842","88.0269985198975","88.0909976959229","88.1750011444092","88.2469997406006","88.2520008087158","88.2439994812012","88.2439994812012","88.2029991149902","88.1720008850097","87.2730007171631","86.298999786377","85.2570018768311","84.2040004730224","83.023998260498","81.8089981079101","80.5510005950928","80.3970012664795","80.2240009307862","80.0970001220703","80.023000717163","79.9149990081787","79.7809982299805","79.6739978790283",
"Congo, Rep.","COG","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8580002784729","77.8080005645752","77.8459982872009","77.9790000915527","77.8890018463135","77.7829999923706","77.8000030517578","77.7340021133423","77.7749962806701","77.562002658844","77.4880013465881","77.3809990882873","77.3619966506958","77.2630004882813","77.0620036125183","76.907998085022","76.9719982147217","76.821002960205","76.6720027923584","76.4289994239807","76.3389964103699","76.2379994392395","76.1539974212646","75.9870023727417","75.945999622345","76.0229973793029","76.0879974365234","76.063003540039","75.9780011177063",
"Colombia","COL","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9260005950927","47.8169994354248","47.7069988250732","47.5959982872009","47.4809989929199","47.3669986724854","47.2499980926514","47.1310005187989","47.0079989433289","46.8829989433289","46.7529983520508","45.282998085022","45.4449992179871","45.996000289917","45.9359998703003","45.8699998855591","45.8009991645813","45.7339987754822","47.7670006752015","48.2630000114441","48.4760007858276","48.1619987487793","47.6609997749328","47.2019987106323","46.8709998130799","47.2770006656646","47.0330004692077","47.2320017814636","47.0569999217987",
"Comoros","COM","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8020000457764","65.5459995269775","65.5109987258911","65.722999572754","65.6339979171753","65.7180004119873","65.6220016479492","65.6219997406006","65.5809984207154","65.3209981918334","65.2509994506836","65.1999998092651","65.1559982299804","65.1050004959106","65.0210008621216","64.9670009613037","64.9140005111694","64.7930011749268","64.6950006484985","64.5800008773803","64.4510011672974","64.3529996871948","64.2009992599487","64.1280012130737","64.0799999237061","63.9839992523193","63.8739986419677","63.761999130249","63.7099990844726",
