Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/9/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Congo, Rep.",COG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6759384460,7207340541,7879353532,7384475156,7574593519,5453505760,5714145048,7213211986,8025082722,7307047620,8125981776,8590549799,9326187083,9814544807,9617925880,10408743956,11356621728,11954999432,13830199561,14735234321,16747992729,17474371157,19184494730,20553002318,23602638777,29270450660,26944286775,25916389542,26541515900,
Colombia,COL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58029E+11,1.6764E+11,1.79112E+11,1.95081E+11,2.13262E+11,2.29292E+11,2.37327E+11,2.49555E+11,2.5499E+11,2.4818E+11,2.59587E+11,2.6888E+11,2.79346E+11,2.93467E+11,3.17256E+11,3.4591E+11,3.80091E+11,4.15298E+11,4.3526E+11,4.45665E+11,4.67571E+11,5.09202E+11,5.41877E+11,5.78365E+11,6.20627E+11,6.56167E+11,6.79467E+11,6.96338E+11,7.18868E+11,
Comoros,COM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688104474.6,673286465,754606641.5,792207862.2,764436945.8,809562631.2,812417432.9,859485093.5,878867867.5,910098525.9,1031838095,1080052682,1118541116,1162471486,1215532951,1290073310,1364974537,1418534287,1498113399,1558739990,1637542978,1740585863,1829092147,1948568006,2029399074,2079527161,2174888488,2301330665,2438908249,
Cabo Verde,CPV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370333165.2,386805722.7,438824100.2,487550635.8,591823041.2,687036906.8,776268533.3,878741184.3,996551353.1,1119416028,1293207597,1372286569,1447976440,1545701419,1745905491,1895391660,2095644327,2529662322,2734701254,2723304770,2742020635,2924904081,3001893189,3104527114,3133475339,3242034701,3436508269,3635906594,3957666044,
Costa Rica,CRI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14983863364,16148686522,18082381621,19854794232,21464820166,22722622438,23528200988,25248870196,27030078895,28004461663,29436005402,31130412537,32662154920,34678450968,37304895913,40152681648,44750974000,49875346251,53570810616,52704716540,56002520610,59533347306,63731636696,65948353976,69186596551,72341900701,76291513703,79751485064,83474844127,
Caribbean small states,CSS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32919537606,34430727673,36853289573,39751457137,41207438733,44523033068,47784880667,48645568519,50797275518,53487764524,56399345796,58675404619,62193884612,67498931790,73236311396,77933778851,86574943714,92391949627,96130479766,92907965953,95715945708,95921287571,1.00822E+11,1.04982E+11,1.06653E+11,1.11419E+11,1.08941E+11,1.11384E+11,1.13025E+11,
Cuba,CUB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576807887,3753936937,3950818897,4028383218,3979440664,4083315940,4190952876,4224748032,4250788778,4318430883,4416683750,4390264012,4456032342,,
Cayman Islands,CYM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333918558,3514984605,2541208124,2323308055,2334322672,2494714558,2630577889,2760295789,,
Cyprus,CYP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7681798207,8003712119,8946821400,9229451815,9971110377,10548696717,10886137973,11271916296,13122145315,12726918241,13508172867,14900227889,15854045454,16710885856,17808261020,19438172686,21269250117,23585381535,26949463379,27309424259,27325125552,29092501623,27312569436,25872264232,24927071188,26713761858,28105641758,30728787491,34697802147,
Czech Republic,CZE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20946E+11,1.24765E+11,1.31139E+11,1.40986E+11,1.48436E+11,1.49839E+11,1.51399E+11,1.54852E+11,1.63E+11,1.74466E+11,1.79046E+11,1.91475E+11,2.0234E+11,2.14084E+11,2.28697E+11,2.51866E+11,2.70395E+11,2.6793E+11,2.68404E+11,2.7937E+11,2.86391E+11,3.01403E+11,3.16711E+11,3.31373E+11,3.48126E+11,3.78037E+11,3.9878E+11,
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56547E+12,1.68905E+12,1.75987E+12,1.77742E+12,1.85307E+12,1.9191E+12,1.97015E+12,2.01175E+12,2.06756E+12,2.14358E+12,2.2238E+12,2.32071E+12,2.38137E+12,2.44067E+12,2.5988E+12,2.64369E+12,2.85863E+12,3.02566E+12,3.13342E+12,3.08392E+12,3.24907E+12,3.50247E+12,3.5709E+12,3.71258E+12,3.88339E+12,3.98377E+12,4.17798E+12,4.41284E+12,4.52446E+12,
Djibouti,DJI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296310470.4,307131871.1,321798108.9,338356567.8,340145767.6,355294246,366824276.3,384804066.9,407530161.7,401915375,401854604,430969269.2,420780807.9,458398549.6,478767669.1,503054144.2,566716256.6,613740245,674876195.6,680580674.1,699426320.1,711041662.5,704886152.4,722534478.1,730998608,719710969.8,721634626.5,821293422.5,735429002.7,
Denmark,DNK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90453273579,94664859905,99165459881,1.02205E+11,1.10246E+11,1.16454E+11,1.22348E+11,1.2935E+11,1.34974E+11,1.40352E+11,1.49561E+11,1.55486E+11,1.62671E+11,1.6447E+11,1.78074E+11,1.86566E+11,2.05243E+11,2.13893E+11,2.29297E+11,2.25023E+11,2.4245E+11,2.52568E+11,2.56182E+11,2.70676E+11,2.80164E+11,2.87382E+11,2.97793E+11,3.20312E+11,3.2706E+11,
Dominican Republic,DOM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24396072753,25659324387,29157825188,31538102350,33285941117,35922496632,39035073994,43236275737,46593772111,49919272382,53481190271,56010175780,59487530835,58385312272,60475457591,70258633460,79369374913,87448077931,93299190369,94965918492,1.04073E+11,1.09227E+11,1.14265E+11,1.20939E+11,1.31787E+11,1.43482E+11,1.54435E+11,1.63948E+11,1.80136E+11,
Algeria,DZA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65878E+11,1.66057E+11,1.74863E+11,1.77075E+11,1.78162E+11,1.86515E+11,1.97279E+11,2.04704E+11,2.18608E+11,2.27529E+11,2.40851E+11,2.58938E+11,2.75052E+11,3.01098E+11,3.20821E+11,3.47367E+11,3.67676E+11,4.00534E+11,4.21286E+11,4.30261E+11,4.54205E+11,4.73236E+11,4.94701E+11,5.15865E+11,5.45124E+11,5.68946E+11,6.03752E+11,6.19667E+11,,
East Asia & Pacific (excluding high income),EAP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27221E+12,2.53185E+12,2.85575E+12,3.23556E+12,3.6629E+12,4.06524E+12,4.50798E+12,4.90035E+12,4.98005E+12,5.3388E+12,5.89697E+12,6.44069E+12,7.06993E+12,7.82162E+12,8.74441E+12,9.81716E+12,1.12274E+13,1.29322E+13,1.43128E+13,1.53971E+13,1.70734E+13,1.88096E+13,2.06689E+13,2.2419E+13,2.45375E+13,2.63018E+13,2.82776E+13,3.07167E+13,3.3361E+13,
Early-demographic dividend,EAR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49742E+12,5.96625E+12,6.37406E+12,6.86848E+12,7.24094E+12,7.6627E+12,8.22566E+12,8.74233E+12,9.04537E+12,9.37814E+12,1.004E+13,1.04997E+13,1.09049E+13,1.16991E+13,1.27711E+13,1.39744E+13,1.54589E+13,1.69253E+13,1.80094E+13,1.85904E+13,2.00323E+13,2.14947E+13,2.28474E+13,2.42812E+13,2.59472E+13,2.75743E+13,2.93941E+13,3.14082E+13,3.35829E+13,
East Asia & Pacific,EAS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80259E+12,6.33158E+12,6.83251E+12,7.3796E+12,8.02687E+12,8.69624E+12,9.42337E+12,1.00395E+13,1.01232E+13,1.06883E+13,1.16457E+13,1.23907E+13,1.32857E+13,1.42779E+13,1.56252E+13,1.70636E+13,1.89564E+13,2.11673E+13,2.27152E+13,2.36411E+13,2.58531E+13,2.7942E+13,3.01582E+13,3.23952E+13,3.47695E+13,3.68687E+13,3.91103E+13,4.19678E+13,4.49821E+13,
Europe & Central Asia (excluding high income),ECA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48658E+12,2.43209E+12,2.22852E+12,2.14604E+12,1.95315E+12,1.94884E+12,1.96605E+12,2.03258E+12,2.03862E+12,2.0998E+12,2.3495E+12,2.49799E+12,2.67625E+12,2.93419E+12,3.30211E+12,3.70607E+12,4.41621E+12,4.94897E+12,5.69251E+12,5.52283E+12,5.93053E+12,6.76575E+12,7.17351E+12,7.49443E+12,7.75224E+12,7.73142E+12,7.89875E+12,8.47022E+12,8.92817E+12,
Europe & Central Asia,ECS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68012E+12,1.00111E+13,1.01017E+13,1.02115E+13,1.0439E+13,1.07801E+13,1.11673E+13,1.1687E+13,1.21474E+13,1.26374E+13,1.36391E+13,1.43372E+13,1.50331E+13,1.5639E+13,1.66817E+13,1.76546E+13,1.9564E+13,2.09574E+13,2.23918E+13,2.19687E+13,2.30154E+13,2.46424E+13,2.5383E+13,2.63895E+13,2.71951E+13,2.77429E+13,2.87129E+13,3.05542E+13,3.16705E+13,
Ecuador,ECU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45609562041,49904856338,52879298617,55593379256,59448789656,62293875379,64349764457,68583305455,71221616628,67051718397,69280705830,74939839859,79785122821,83293246487,92144743578,1.00732E+11,1.08882E+11,1.14311E+11,1.25934E+11,1.2798E+11,1.34777E+11,1.48276E+11,1.59857E+11,1.70751E+11,1.80415E+11,1.82109E+11,1.81647E+11,1.88671E+11,1.95068E+11,
"Egypt, Arab Rep.",EGY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09318E+11,2.26068E+11,2.41224E+11,2.54023E+11,2.69587E+11,2.88384E+11,3.0863E+11,3.31214E+11,3.54873E+11,3.80105E+11,4.12962E+11,4.37525E+11,4.55745E+11,4.78069E+11,5.11392E+11,5.45955E+11,6.05653E+11,6.68709E+11,7.30018E+11,7.64205E+11,7.96047E+11,8.22212E+11,8.58782E+11,8.90691E+11,9.3582E+11,9.93889E+11,1.05238E+12,1.11045E+12,1.19109E+12,
Euro area,EMU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29314E+12,5.60773E+12,5.8127E+12,5.91087E+12,6.16934E+12,6.4634E+12,6.68945E+12,6.98178E+12,7.31338E+12,7.62764E+12,8.127E+12,8.52044E+12,8.86934E+12,9.06619E+12,9.51812E+12,9.90927E+12,1.07871E+13,1.14336E+13,1.18825E+13,1.17003E+13,1.20629E+13,1.26146E+13,1.27858E+13,1.32403E+13,1.35952E+13,1.39598E+13,1.46106E+13,1.54647E+13,1.5908E+13,
Eritrea,ERI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377345803,2761116548,3419822869,3636873650,3949846370,4364125095,4538414577,4618631906,4536444377,5022663734,5227857163,5169227092,5370835616,5710735334,5834714526,6087351657,5581576826,5841037405,6035304586,6697806876,,,,,,,,
Spain,ESP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25119E+11,5.56846E+11,5.74246E+11,5.8412E+11,6.02834E+11,6.40715E+11,6.66917E+11,7.08964E+11,7.58316E+11,7.98571E+11,8.69486E+11,9.24894E+11,9.98316E+11,1.0468E+12,1.11066E+12,1.18849E+12,1.33728E+12,1.43107E+12,1.48615E+12,1.45971E+12,1.45406E+12,1.46331E+12,1.47178E+12,1.50198E+12,1.55259E+12,1.62114E+12,1.7034E+12,1.81153E+12,1.85982E+12,
Estonia,EST,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12666789519,13620908798,15237944246,16938221221,18679254765,21499500922,24589142619,27420515302,28710497106,26528101754,27211610933,30946637998,33031898254,35403618517,36991781966,37581777179,39736976808,43192606525,46189738291,
Ethiopia,ETH,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20231882475,19424192094,18132553371,20899802089,22014313726,23939757413,27484317206,28655083020,28054519931,29979363451,32495282529,36003438063,37104470396,36945461559,43150160761,49922420935,57027126353,65479193349,73955721823,80915432772,91916910998,1.04477E+11,1.15684E+11,1.30168E+11,1.46161E+11,1.62861E+11,1.80318E+11,2.00668E+11,2.19428E+11,
European Union,EUU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16149E+12,6.48857E+12,6.70801E+12,6.83468E+12,7.16184E+12,7.5235E+12,7.79655E+12,8.12215E+12,8.5027E+12,8.86806E+12,9.44856E+12,9.91325E+12,1.03438E+13,1.06034E+13,1.1167E+13,1.16455E+13,1.27025E+13,1.35257E+13,1.41882E+13,1.40059E+13,1.44866E+13,1.51837E+13,1.54398E+13,1.60051E+13,1.64598E+13,1.69393E+13,1.77177E+13,1.88223E+13,1.94192E+13,
Fragile and conflict affected situations,FCS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57078E+11,3.55022E+11,4.00634E+11,4.51599E+11,4.84212E+11,5.08787E+11,5.57322E+11,6.18262E+11,7.10548E+11,7.72536E+11,8.09298E+11,8.51619E+11,8.54679E+11,8.13031E+11,9.72623E+11,1.07926E+12,1.2016E+12,1.30391E+12,1.42014E+12,1.48481E+12,1.59317E+12,1.53074E+12,1.76107E+12,1.8144E+12,1.92223E+12,2.021E+12,2.19329E+12,2.29891E+12,2.4137E+12,
Finland,FIN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88893753729,85549015833,83458633190,84273997491,90154399041,96970507862,1.00491E+11,1.10333E+11,1.19161E+11,1.26656E+11,1.378E+11,1.44212E+11,1.49215E+11,1.50387E+11,1.64126E+11,1.68848E+11,1.82911E+11,2.00508E+11,2.13338E+11,2.05289E+11,2.11623E+11,2.21315E+11,2.2232E+11,2.26607E+11,2.30341E+11,2.35365E+11,2.43105E+11,2.57469E+11,2.68065E+11,
Fiji,FJI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686649854,2721725395,2941352798,3073614164,3251467812,3500002981,3761089118,3723664462,3753650203,4143734434,4393254628,4453051378,4745576961,4845200496,5237640311,5516418549,5484023023,5680895095,5836071526,5922291834,6001032784,6297184006,6463588754,7012570111,7339027940,7784249428,8078765156,8511236223,8959585628,
France,FRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02993E+12,1.075E+12,1.11851E+12,1.13886E+12,1.18875E+12,1.23936E+12,1.28548E+12,1.34992E+12,1.42422E+12,1.49985E+12,1.61458E+12,1.71785E+12,1.78129E+12,1.77491E+12,1.84578E+12,1.95987E+12,2.10484E+12,2.22556E+12,2.30847E+12,2.29599E+12,2.38853E+12,2.51152E+12,2.5281E+12,2.66695E+12,2.71973E+12,2.77795E+12,2.87074E+12,3.02968E+12,3.10575E+12,
Faroe Islands,FRO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245069260,249853990.8,259946948.4,255524018.7,236053100.5,243322541.7,256128187.6,274330740.8,284999431.3,290109928.9,299484135,301947504.3,319226710.1,328724661,333493405.9,327679706.7,343956942.1,348030825.4,364901607.8,370710715.9,374936402,372922722.2,433804232.6,433988765.2,442919861.1,410438170.5,
Gabon,GAB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10802867056,11864072148,11396542226,11926037667,13013351840,13704044320,14463869098,15548607040,16639165836,15248092002,14743976923,15903706068,16763672903,17082555071,16793995544,18906714346,18263730075,19532052081,19433217897,20183177852,21430282018,23271285620,26046345457,28088314725,31336428776,31824807567,33038652080,34357763181,35395915103,
United Kingdom,GBR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74222E+11,9.988E+11,1.03732E+12,1.08791E+12,1.17334E+12,1.15557E+12,1.23149E+12,1.32157E+12,1.38857E+12,1.42801E+12,1.56104E+12,1.65279E+12,1.74809E+12,1.82804E+12,1.93744E+12,1.99983E+12,2.11754E+12,2.17278E+12,2.24486E+12,2.16363E+12,2.28259E+12,2.36014E+12,2.41513E+12,2.511E+12,2.61144E+12,2.70528E+12,2.78766E+12,2.96195E+12,3.01553E+12,
Georgia,GEO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11870319722,8503062680,7774402401,7923129612,9172477440,10938283476,11583812626,12083036808,12416508083,12935047340,13768112592,15574068641,17121380350,19240642263,21934819426,24931247867,25580048192,24898085880,26263577577,28837859034,31885740347,33313434576,35765896772,36592493511,37227980718,39620255068,42913436786,
Ghana,GHA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17874293798,19467522914,20723371884,22191994316,23376440942,24843036879,26458769885,28081839538,29705995379,31430779358,33041124698,35447829634,37603724688,40268117260,43636729884,48143435859,53092455659,56922660249,63441044696,67051659554,72238824482,82867099336,90428354238,1.01805E+11,1.05529E+11,1.11141E+11,1.15547E+11,1.26358E+11,1.38523E+11,
Gibraltar,GIB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226887535,5549635141,5936823800,6500930472,6930040196,7399917219,7862340108,8357791701,8723590754,9286868350,9716191253,10225465014,11145821068,10795334225,11311900644,11740416583,13392913210,14686011986,15542532702,15297767643,16450375261,17585681641,19054577393,19490452112,20939536911,22338283726,25137629307,28454053279,30577798935,
"Gambia, The",GMB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396187073,1571229762,1666703364,1759332582,1801359520,1864111937,1941565576,2049493459,2143879746,2301289560,2473975480,2655941096,2578668037,2837765113,3202070193,3222862268,3295350501,3499681201,3805720245,4078207209,4369159398,4084286423,4389444776,4590608431,4602227149,4838128650,5012846518,5354136061,5849125142,
Guinea-Bissau,GNB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988777001.8,1049077571,1092288755,1135654982,1203152059,1267211529,1443472242,1587389919,1137627225,1171622263,1303568155,1351450774,1386911721,1417672696,1501774708,1614416902,1719111566,1830976570,1905808393,1991758388,2125076308,2368745194,2371847803,2431090806,2640173335,2801908134,3012345990,3177784275,3367258480,
Equatorial Guinea,GNQ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295337195.8,309657115,434123962.1,484546764.2,484449043.6,527661162.9,867568776.7,2395973806,2682567936,3656448366,3408755736,3542649775,4859845007,4615157302,5905936380,10749871568,18489395070,22230972357,24747690281,22552090046,18446060174,22107638610,25007608270,25150790164,25590955293,26082123067,24699683680,24569364957,22852131754,
Greece,GRC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38471E+11,1.48202E+11,1.53114E+11,1.53733E+11,1.60213E+11,1.67049E+11,1.73728E+11,1.84618E+11,1.94243E+11,1.96471E+11,2.12363E+11,2.29449E+11,2.46506E+11,2.60111E+11,2.75402E+11,2.81472E+11,3.08463E+11,3.15293E+11,3.31637E+11,3.29782E+11,3.06635E+11,2.82371E+11,2.8112E+11,2.85824E+11,2.94316E+11,2.9151E+11,2.93914E+11,3.07964E+11,3.18259E+11,
Grenada,GRD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433142263.6,463386586.7,472647006.4,469471004.3,487736397.1,502201352.2,532603581.5,568229037.6,636173492.5,688105962.6,729811265.2,719207633.3,748754807,837267278.9,832401495.8,1046599572,1034498226,1112258859,1147605014,1045684105,1086866790,1130929356,1136864040,1193581769,1230038981,1288798440,1386903790,1474158850,1571358313,
Greenland,GRL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29879015478,32500935991,34759193361,37097023553,39432398527,42215491793,44089459674,46866358320,49959517095,52540636081,55670407578,58592404277,61149307704,63914459203,67524767444,71846057790,77630469871,84550741679,89317893473,90101142218,93662940233,99114720951,1.05E+11,1.11062E+11,1.1738E+11,1.23805E+11,1.29027E+11,1.3565E+11,1.43394E+11,
Guam,GUM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011610076,931659662,1181089459,1482029451,1741839512,1901163690,2246044422,2362721562,2400678800,2451668517,2574025717,2660770301,2722617776,2809150545,2983769891,3065923559,3507709539,3818902055,3920025742,4092167602,4252406574,4576049023,4925519888,5215327967,5622791838,5851087354,5987482016,6165447580,6559420962,
High income,HIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81983E+13,1.91671E+13,2.00485E+13,2.07952E+13,2.19614E+13,2.30888E+13,2.4301E+13,2.56375E+13,2.67555E+13,2.80061E+13,3.0031E+13,3.12248E+13,3.23627E+13,3.36369E+13,3.57979E+13,3.78558E+13,4.07523E+13,4.28508E+13,4.40528E+13,4.32842E+13,4.54087E+13,4.76576E+13,4.94812E+13,5.14624E+13,5.34113E+13,5.51605E+13,5.67694E+13,5.94146E+13,6.17087E+13,
"Hong Kong SAR, China",HKG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97069726629,1.05516E+11,1.14479E+11,1.29617E+11,1.39895E+11,1.47185E+11,1.53567E+11,1.65478E+11,1.60705E+11,1.67241E+11,1.81863E+11,1.89678E+11,1.92696E+11,2.06127E+11,2.29106E+11,2.49732E+11,2.80406E+11,3.0906E+11,3.30154E+11,3.15643E+11,3.38009E+11,3.6386E+11,3.72427E+11,3.92445E+11,4.11591E+11,4.25041E+11,4.41898E+11,4.75962E+11,5.05287E+11,
Honduras,HND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9735677480,9684096427,10419737798,11624398159,11890963085,12862428215,13338382583,14377984024,15128661818,15354358174,16745044650,17527860759,18393258509,19452942815,21071163401,23151121210,25366517128,28137057299,29731089810,29052515218,30403163811,31919908559,33394807601,34746828948,36163433783,38507445076,40381119000,43054263260,45956016905,
Heavily indebted poor countries (HIPC),HPC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23685E+11,3.35744E+11,3.45607E+11,3.63724E+11,3.7728E+11,4.02499E+11,4.37234E+11,4.67054E+11,4.91082E+11,5.13428E+11,5.37459E+11,5.69662E+11,5.99127E+11,6.35554E+11,6.9055E+11,7.57737E+11,8.33974E+11,9.12216E+11,9.90284E+11,1.03999E+12,1.11004E+12,1.19171E+12,1.27764E+12,1.32677E+12,1.47983E+12,1.58067E+12,1.67475E+12,1.7928E+12,1.91741E+12,
Croatia,HRV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46494622674,48892437400,53491146408,56395953169,61496252590,64431187193,73251904985,81555817084,86870002599,82969234408,82032425213,85949505861,87018293237,90578068319,91640765973,96137727856,99280870469,1.07095E+11,1.11138E+11,
