Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/9/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bahrain,BHR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,48.52890584,48.99196319,49.57536485,50.28520414,51.11661214,51.54011809,51.22512113,50.95717884,50.64035812,50.15775803,49.44191792,48.59379389,47.77443461,46.7378094,45.44717808,43.92768052,42.20346274,40.39843252,38.72832787,37.38039354,36.4227233,35.71001675,34.86762125,34.19242088,33.5334753,32.79861689,31.97174358,31.0992455,30.24030571,29.46177244,28.79683561,28.22909125,27.79986073,27.45246138,27.11373503,26.76014218,26.38868794,25.98229025,25.4973432,24.88458783,24.12732195,23.62568014,24.21687285,24.69571156,25.03360261,25.23094769,25.27944889,25.25658256,25.34890838,25.74047753,26.56534136,27.98370934,29.85600444,32.01558629,34.18391526,36.11456475,37.695249,39.02109185,40.29322667,
"Bahamas, The",BHS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,27.56888599,26.97692595,26.37403528,25.80553038,25.28784431,24.83203756,24.43879662,24.09786462,23.79700521,23.5178525,23.24770432,22.9767917,22.69023938,22.41627456,22.16152543,21.9308503,21.72659311,21.54517899,21.37816809,21.21422036,21.04767892,20.85820011,20.60125942,20.35047538,20.10563406,19.87191679,19.63342459,19.40141799,19.23270791,19.20141145,19.35446491,19.70439874,20.18220084,20.7908781,21.38244045,21.81946032,22.02953159,22.03394428,21.88328912,21.67194144,21.47024526,21.29197539,21.11797747,20.95261172,20.79288129,20.64082521,20.49663999,20.36836209,20.27360935,20.23340617,20.26095008,20.36710695,20.54500225,20.76700987,20.98719941,21.16376507,21.281709,21.34575031,21.36259611,
Belarus,BLR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,20.73273665,20.94845523,21.16210235,21.38069769,21.61258708,21.90057985,22.20535884,22.52268513,22.86069847,23.22584333,23.41498211,23.38065757,23.37062558,23.39151782,23.45111306,23.62206136,23.82303936,24.01897877,24.20656985,24.28655479,24.22331667,24.15299479,24.0982683,24.05370306,24.02200396,24.01408791,24.01093093,24.0193865,24.13228842,24.14388978,24.06055568,24.01247619,23.92595313,23.83913613,23.8360412,23.88320623,23.93503949,24.0100969,24.09936707,24.19894821,24.35010689,24.51518178,24.71476473,24.93460874,25.15479555,25.37938903,25.59100968,25.75757641,25.88838485,25.99088005,26.10471456,26.23527435,26.34628261,26.43222406,26.5031095,26.55891491,26.62800824,26.74268943,26.89016114,
Belize,BLZ,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.747086,32.89206226,33.03516689,33.17414559,33.30845947,33.4354377,33.55760345,33.67510895,33.78882416,33.89420094,33.9935309,34.08821244,34.1801636,34.2664782,34.35177634,34.43487494,34.51838801,34.07175791,33.47900125,32.92104382,32.39983976,31.91629635,31.46552442,31.04083249,30.63179485,30.23283675,29.84348329,29.46571744,29.10049983,28.74943426,28.41474254,28.09592111,27.80800225,27.69833515,27.59786513,27.50646374,27.42650914,27.35468485,27.29458069,27.24478211,27.20632723,27.17715541,26.87875262,26.53344589,26.20347094,25.88789595,25.58663089,25.29970713,25.02525916,24.76178152,24.50927137,24.26629375,24.03366977,23.82953932,23.64740255,23.47548484,23.31339588,23.16116711,23.01580364,
Brazil,BRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,13.49191552,13.36804182,13.25618413,13.15181345,13.05900718,12.97884586,13.15881853,13.42318457,13.70661668,14.00811383,14.33045849,14.4321241,14.49898657,14.57565376,14.66045928,14.75093025,14.84768754,14.94991923,15.0593616,15.17564473,15.3000165,15.09935434,14.84270208,14.60083206,14.37736419,14.17363078,13.98943834,13.82342482,13.67381202,13.53791348,13.4147569,13.30381088,13.13637106,12.96648109,12.80669743,12.65548927,12.51234235,12.36597866,12.22888374,12.10282276,11.98885624,11.9439378,11.91215793,11.88780896,11.8713057,11.86181497,11.8599105,11.86494569,11.87611639,11.89167397,11.91105801,11.90598864,11.90203482,11.90103778,11.90290927,11.90762314,11.91529068,11.9253581,11.93929493,
Barbados,BRB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,31.25880034,32.31525165,33.39651251,34.49823946,35.61106068,36.73406942,37.75783073,38.52312001,39.24408791,40.03223778,40.92424486,41.93011265,43.03793064,44.20133246,45.36712497,46.48847647,47.0211075,47.02833675,46.95109027,46.78400602,46.53252976,46.18249054,45.76240921,45.35012791,45.03938254,44.87729759,44.88835704,45.03216583,45.22910843,45.29449605,45.17076569,44.9001876,44.52538206,44.09452445,43.67767534,43.31507792,43.01666926,42.76278449,42.55325193,42.37440722,42.22168703,42.09922753,42.01401258,41.95914298,41.92706428,41.88804011,41.83145623,41.76448842,41.73662505,41.80401465,42.00358836,42.35288131,42.82171093,43.33253788,43.78385954,44.09315505,44.23352167,44.22305426,44.08589783,
Canada,CAN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.42209609,16.61175548,16.58622137,16.5655438,16.54689114,16.54487326,16.53757569,16.51694158,16.52970047,16.58592249,16.638598,16.42145161,16.32708,16.22329653,16.09237419,15.95243165,15.85444795,15.93439101,16.04313534,16.1535606,16.21642749,16.29300433,16.43815058,16.61826974,16.80866477,17.00560459,17.19793452,17.41141234,17.6319635,17.76542979,17.95190203,18.17384205,18.22481846,18.29121577,18.35991892,18.44047403,18.51813453,18.58878059,18.69243473,18.80151008,18.89070724,18.95769177,19.06641696,19.21125574,19.35180089,19.49046115,19.6144378,19.72561955,19.81609984,19.89490914,19.98083607,20.08274543,20.09559868,20.1136777,20.14268086,20.22379426,20.22734397,20.21782773,20.16051715,
Central Europe and the Baltics,CEB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,18.52426674,18.40975985,18.30603532,18.19648531,18.08340288,18.00712479,17.96116975,17.92364568,17.89971613,17.89976978,17.94204873,17.96821013,17.93242174,17.89658716,17.85451486,17.8074164,17.77358641,17.70579675,17.61018003,17.51669068,17.40094398,17.30118518,17.21201451,17.1298382,17.05433744,16.98532872,16.90868371,16.82279429,16.74530735,16.71017971,16.6756591,16.64202917,16.59483674,16.49967916,16.39977686,16.31361455,16.2439738,16.16839508,16.10163664,16.0365576,16.04021698,16.07998391,16.16090401,16.20369042,16.23758517,16.26978868,16.29205009,16.32773844,16.3624906,16.37786778,16.42671291,16.46102077,16.5313559,16.60688163,16.67803798,16.75056896,16.82362095,16.89050445,16.94803512,
Switzerland,CHE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,14.17074302,14.11508144,14.11058992,14.16268071,14.28507451,14.48034121,14.69539315,14.88541206,15.07588229,15.28907476,15.56874289,15.6295773,15.4710313,15.31791215,15.19658558,15.16427667,15.21210093,15.2246923,15.18433539,15.11506627,15.01679059,15.24742557,15.7414851,16.27685583,16.84302935,17.41257836,17.9883182,18.56311524,19.13708315,19.7120085,20.26097212,20.46475108,20.46714811,20.50797969,20.57283958,20.6645213,20.8040067,20.9859508,21.15788201,21.2929275,21.4112319,21.50547465,21.56746427,21.63279894,21.71078776,21.79831327,21.88936503,21.92237646,21.87317566,21.82835415,21.82898671,21.81486096,21.81259262,21.79078132,21.7537322,21.73451102,21.72598996,21.75171258,21.81048927,
Channel Islands,CHI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,35.88712901,35.90407754,35.78117522,35.68142132,35.61507387,35.58512313,35.59533453,35.64155812,35.71787189,35.81289969,35.96222762,36.29428855,36.64365881,37.00730879,37.39098402,37.79364187,38.21586801,38.65203633,39.11029118,39.5931546,40.1042488,40.64121997,41.12138209,41.25838395,41.3838919,41.48623652,41.56770676,41.63144732,41.68216539,41.72146241,41.75824285,41.79192387,41.82159701,41.83967785,41.88399319,41.96177707,42.07696138,42.223429,42.4035758,42.61208778,42.84813371,43.1080222,43.31372469,43.17433309,43.03985086,42.90399407,42.76260972,42.61682722,42.47029492,42.32900263,42.19772548,42.08385225,41.98567429,41.88021516,41.74112867,41.55403733,41.30449217,41.01261978,40.73396454,
China,CHN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.351750605,6.120042887,5.790299283,5.39028971,5.026150272,4.969627021,4.8484158,4.696198308,4.546833132,4.396685574,4.250722381,4.105680571,3.977167948,3.835424236,3.683563776,3.548467938,3.435309793,3.332066373,3.247903702,3.181995447,3.120809121,3.061306633,2.998156617,2.979700292,2.966090995,2.951680738,2.934588424,2.914868472,2.895920631,2.880019469,2.867021232,2.879533638,2.897506507,2.918791212,2.942074893,2.968101744,2.996771241,3.02765096,3.062128249,3.101274871,3.14493771,3.143400643,3.121433466,3.103329241,3.088659309,3.07661943,3.071147695,3.070701257,3.072776965,3.077506544,3.08494309,3.085413207,3.082929569,3.082163453,3.08295267,3.085590645,3.089139522,3.09401213,3.105277906,
Cote d'Ivoire,CIV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.97371136,30.37539879,29.76831585,29.17993386,29.52407896,29.92776008,31.4379137,33.04875564,34.7378181,36.44571244,38.15493697,39.85532673,41.56919469,43.31091623,45.1307812,46.74345427,46.9139218,47.14006344,47.43292651,47.08456137,46.76073685,46.45410839,46.17826681,45.9446818,45.76916042,45.65160846,45.6039749,45.61269952,45.53580517,45.16441957,44.80220246,44.44604666,44.11002361,43.79837086,43.53143524,43.31646309,43.14937432,43.02486317,42.96471526,42.70324242,42.35308995,42.09434192,41.91221526,41.77857298,41.6604212,41.53195894,41.39001966,41.23566454,41.06757947,40.8821237,40.68213963,40.46485383,40.23307585,39.98637471,39.73458937,39.47318924,39.20547727,38.93182536,38.6552483,
